Loan_ID;Loan_Label;Attached_client;credit_amount;annual_interest_rate;monthly_amount;defaulted;default_loan_amount
2831;MELKI;2831;51667;0.14078336326733754;1323.751724716683;1;5266
2832;MELKI;2832;58084;0.09638465277426578;5306.867180978371;0;
2833;ARDHI;2833;71461;0.17994891113012296;1496.9738567605716;0;
2834;ARDHI;2834;25140;0.1585515494081855;1379.6654960101487;0;
2835;BINAA;2835;37140;0.08956649640184096;459.26712989310954;0;
2836;MELKI;2836;42540;0.16922167297122517;954.3908306829932;0;
2837;MELKI;2837;78460;0.14386188205215866;1594.450272151031;0;
2838;BINAA;2838;40086;0.09696288256461848;1994.154509207108;0;
2839;MELKI;2839;24577;0.09010996119714948;1208.5943763618618;0;
2840;BINAA;2840;24490;0.15863974374093814;615.3048960655836;0;
2841;ARDHI;2841;61838;0.1717067646864201;2173.125242889904;0;
2842;BINAA;2842;54119;0.12097100496611532;2800.5274848134327;1;6054
2843;MELKI;2843;55622;0.17973203969718668;1219.3518482252987;1;8271
2844;ARDHI;2844;52575;0.10936647097682467;1105.0547081100701;0;
2845;MELKI;2845;47472;0.09033579776804512;752.9684159703866;1;6996
2846;MELKI;2846;40240;0.15305452287041743;792.6872778032442;0;
2847;MELKI;2847;26910;0.08755917234995925;943.8514439947836;0;
2848;BINAA;2848;38626;0.16493082505579698;1603.8292818282123;0;
2849;MELKI;2849;24270;0.13971588467725427;417.4087100930801;0;
2850;ARDHI;2850;56610;0.13336211041692586;5346.635755891847;0;
2851;BINAA;2851;25608;0.13354836262304834;418.3672058375851;0;
2852;ARDHI;2852;23583;0.16580098077900102;718.8903774759317;0;
2853;MELKI;2853;44213;0.08835223392872436;1246.6306098908908;0;
2854;MELKI;2854;75840;0.17746216233408524;3228.227532618085;0;
2855;ARDHI;2855;54588;0.1763805869442285;5351.3552900092955;1;6809
2856;MELKI;2856;33260;0.08774780510451193;551.1706294443019;1;4085
2857;ARDHI;2857;29000;0.14434881713037506;751.6207525095174;0;
2858;BINAA;2858;67536;0.09964187210348194;1686.3844561983963;0;
2859;ARDHI;2859;23916;0.13407363127516098;1263.708747131396;0;
2860;BINAA;2860;81270;0.14278412040112765;1582.687273598455;0;
2861;BINAA;2861;38136;0.08856520309714505;1870.4602154427268;0;
2862;ARDHI;2862;34580;0.12077839509435861;508.13566778950263;0;
2863;ARDHI;2863;44090;0.16709013430756348;981.3336684683728;0;
2864;BINAA;2864;22477;0.08483132872709033;329.1764510135372;0;
2865;BINAA;2865;35910;0.1632160620151647;987.1740655803803;0;
2866;BINAA;2866;23695;0.08268122334030038;1150.5526322540347;1;2726
2867;BINAA;2867;50676;0.17102548043453214;1023.8834610178865;0;
2868;MELKI;2868;24531;0.12199105321385639;541.4159248181402;1;3244
2869;ARDHI;2869;68295;0.1512335282133317;2283.520317444124;0;
2870;MELKI;2870;87808;0.08653194560261517;2462.5164232895363;0;
2871;BINAA;2871;85635;0.09857266648141672;1179.1891911780099;0;
2872;BINAA;2872;35928;0.09186945074684244;474.6571355360463;0;
2873;MELKI;2873;53417;0.1338967891067965;1337.9331764209235;0;
2874;MELKI;2874;63036;0.11427443789507669;892.1169555961712;0;
2875;BINAA;2875;48618;0.17599675047160226;1024.7046806895426;0;
2876;ARDHI;2876;45540;0.16511235550312525;918.5244660574373;0;
2877;MELKI;2877;51532;0.16992659607403515;982.3292888778533;0;
2878;ARDHI;2878;27500;0.14977155316942953;1107.1153649021649;0;
2879;ARDHI;2879;62686;0.088097714469277;1040.6337033610175;1;8101
2880;ARDHI;2880;48840;0.08383130775029386;2376.1934225436958;0;
2881;MELKI;2881;52095;0.11666370931896468;761.8339751397789;0;
2882;MELKI;2882;19245;0.1755836032564799;375.9304390166973;1;1973
2883;ARDHI;2883;26694;0.16048097220138002;674.7756369476841;0;
2884;BINAA;2884;22236;0.13987955414562953;523.9110995461372;1;2458
2885;ARDHI;2885;25542;0.09032640257487355;2320.7597478806183;0;
2886;ARDHI;2886;63294;0.0880132923304753;1782.851110397092;1;8981
2887;MELKI;2887;79859;0.08490810137704492;1170.0487632315435;0;
2888;BINAA;2888;24437;0.09996260037721127;330.8415471181593;0;
2889;MELKI;2889;17862;0.12825277469256102;326.22243694805894;1;2619
2890;ARDHI;2890;47280;0.14721948534009777;1368.0447722399852;0;
2891;ARDHI;2891;27360;0.10948453014315676;392.12472872639745;0;
2892;MELKI;2892;70161;0.1089769472778371;3560.535966496694;0;
2893;MELKI;2893;6195;0.10416898279865427;311.9022373698053;0;
2894;MELKI;2894;48706;0.12410420186568;774.3071602280397;1;5183
2895;BINAA;2895;52556;0.08004342362191742;1810.45240321168;0;
2896;BINAA;2896;38034;0.12740092664036148;3573.2972369866256;1;5361
2897;MELKI;2897;54045;0.17838248717431163;2304.6401266113057;0;
2898;MELKI;2898;54660;0.179461402456101;1323.5577992986512;0;
2899;ARDHI;2899;70882;0.13690613699077453;3762.0984001816737;0;
2900;BINAA;2900;39204;0.1714350239217748;764.2657231524382;0;
2901;ARDHI;2901;52150;0.12412309721772163;974.001626658682;0;
2902;BINAA;2902;76244;0.16878270873939566;7426.055737093873;0;
2903;ARDHI;2903;30792;0.1065429641665132;2839.389246051273;0;
2904;BINAA;2904;45225;0.13140190161995677;837.8345530938484;0;
2905;MELKI;2905;41184;0.10528874815385575;647.3509836640329;0;
2906;ARDHI;2906;55668;0.12170565472154951;854.5300322532681;1;5635
2907;ARDHI;2907;43137;0.08987447044178454;2120.451252620605;0;
2908;BINAA;2908;29196;0.11817501715801838;422.6864834121254;0;
2909;BINAA;2909;33768;0.16114417591620278;805.2097110281946;1;4172
2910;MELKI;2910;61838;0.13615752039424503;1437.809062178277;0;
2911;ARDHI;2911;64506;0.13455573647251956;6098.804361408028;0;
2912;ARDHI;2912;47184;0.1274397770885817;992.5932035123033;1;6338
2913;ARDHI;2913;25020;0.11368852661691516;932.0405779962681;0;
2914;MELKI;2914;47772;0.13181901188618153;4505.7714863188885;0;
2915;ARDHI;2915;19314;0.11004188882369068;499.01242006173015;0;
2916;MELKI;2916;14910;0.08649845444827782;284.9743296519852;0;
2917;MELKI;2917;51425;0.17146975717075955;1091.9374107644148;0;
2918;MELKI;2918;85080;0.1498005259182796;1849.86350653838;0;
2919;BINAA;2919;39270;0.1451021419900834;667.3467596625478;0;
2920;BINAA;2920;34150;0.1749304379799464;734.9756491957086;0;
2921;BINAA;2921;22680;0.09138390715332034;2062.7155845197753;0;
2922;ARDHI;2922;68250;0.0827989255278261;3314.6688889395105;0;
2923;MELKI;2923;14588;0.09027837556493205;514.9706341173246;1;1877
2924;MELKI;2924;39663;0.17467877218542283;1403.669511765869;0;
2925;BINAA;2925;19411;0.16876910779003745;374.0970542760347;0;
2926;BINAA;2926;67563;0.14620831499693784;1386.2143655115094;0;
2927;ARDHI;2927;10813;0.0958664150620591;536.9252955055038;0;
2928;ARDHI;2928;43902;0.08567731893355407;574.7718998898362;0;
2929;ARDHI;2929;54540;0.16142507287997399;1238.6769562394818;0;
2930;MELKI;2930;27118;0.14791253565761775;1464.1743451636066;1;2840
2931;MELKI;2931;25776;0.11961271519755186;793.9281122443414;0;
2932;MELKI;2932;62413;0.13988432916378093;3328.0917196749215;0;
2933;ARDHI;2933;58030;0.08797835644941737;865.0698808511862;0;
2934;ARDHI;2934;15234;0.13222514723334153;283.268915321818;0;
2935;BINAA;2935;29672;0.14430591459379405;511.36209148558805;1;4322
2936;MELKI;2936;76776;0.08404890225392665;2670.411543287289;0;
2937;ARDHI;2937;39726;0.14530236151091536;735.6773139357315;0;
2938;MELKI;2938;83328;0.12025847794823456;1298.008204205874;0;
2939;BINAA;2939;18750;0.1099353115375092;328.02392427735805;1;2141
2940;BINAA;2940;20260;0.13447060565273433;320.82750217332944;0;
2941;MELKI;2941;44902;0.11256889781190597;955.7616731768024;0;
2942;BINAA;2942;13584;0.13870125676470396;723.0098226576448;0;
2943;BINAA;2943;76479;0.09710097868899054;1017.176937429609;0;
2944;MELKI;2944;55237;0.13132618713444;2906.047049895422;1;6753
2945;BINAA;2945;48650;0.08151689089667769;1681.8719507325031;0;
2946;ARDHI;2946;66504;0.11315381111961778;934.9873101138107;1;7623
2947;MELKI;2947;38640;0.1493101180818951;1017.4452468903687;0;
2948;BINAA;2948;40768;0.1626794471550606;1038.0096418014593;0;
2949;ARDHI;2949;22314;0.15298660402766845;417.30001876087806;0;
2950;BINAA;2950;62070;0.11052152798181031;1433.7559368192472;1;8477
2951;BINAA;2951;37566;0.13839372481309384;954.9915555273902;1;4754
2952;ARDHI;2952;49995;0.13913438026513786;900.1493810103999;0;
2953;BINAA;2953;32220;0.1410645061359597;546.5706989750518;0;
2954;MELKI;2954;34458;0.09210384624185203;838.7761944834781;0;
2955;MELKI;2955;26579;0.13120046742916847;429.03039364998904;0;
2956;BINAA;2956;20328;0.15175207030368754;445.2902293166689;0;
2957;ARDHI;2957;56682;0.12680237429267685;936.3438721143162;0;
2958;ARDHI;2958;65385;0.10722493865802975;1003.3764998975548;0;
2959;BINAA;2959;70785;0.1693357513719316;1736.2130134051815;0;
2960;BINAA;2960;40035;0.12515463147957442;720.8425938191848;0;
2961;MELKI;2961;73515;0.13236636455819606;1219.3261075413154;0;
2962;BINAA;2962;26384;0.14894533131104998;2526.147801775895;1;3284
2963;ARDHI;2963;39090;0.12566571874023244;659.9330018732302;0;
2964;MELKI;2964;64909;0.08112857517048186;889.5881682561784;0;
2965;ARDHI;2965;59037;0.11820096221972409;1565.4691838804874;1;8214
2966;BINAA;2966;42020;0.16909350724815894;798.0894900374993;1;5246
2967;ARDHI;2967;64625;0.15650496992941515;1291.62919569626;0;
2968;MELKI;2968;33754;0.10195994151719137;452.2571064779986;0;
2969;MELKI;2969;61140;0.10570006184244397;1812.291815087252;1;7979
2970;BINAA;2970;27989;0.13158947359982678;890.025648048796;0;
2971;BINAA;2971;111000;0.08568149630138445;1633.462931696897;1;12050
2972;MELKI;2972;26418;0.1030798000177011;1327.680179738969;0;
2973;ARDHI;2973;41832;0.1079136562154623;2119.1870055671016;0;
2974;MELKI;2974;38332;0.09867676876166091;771.5398250143322;0;
2975;MELKI;2975;30744;0.15892239447506096;604.2360977220293;0;
2976;ARDHI;2976;40210;0.08327251303367302;837.5045346458883;0;
2977;ARDHI;2977;25152;0.1613976644366749;454.733949103715;0;
2978;MELKI;2978;35388;0.08769066393577847;1733.0997679466107;0;
2979;BINAA;2979;47100;0.1692632710100175;966.2814156373956;0;
2980;BINAA;2980;39912;0.14953521115045948;829.9541122864282;0;
2981;MELKI;2981;65520;0.16437914985633378;1317.5101582155824;0;
2982;BINAA;2982;64020;0.08521479145987843;1521.6209124384513;1;8659
2983;BINAA;2983;25255;0.10333991691365624;1269.779133471199;0;
2984;MELKI;2984;40640;0.1109951107912771;617.8082037845537;0;
2985;ARDHI;2985;62796;0.10326723708519917;2284.7307850001807;1;7141
2986;MELKI;2986;19120;0.1390234029737473;487.06617762705963;0;
2987;MELKI;2987;20525;0.15796339478646937;514.5284612612618;0;
2988;MELKI;2988;38339;0.12294712804537425;3587.7224951776334;0;
2989;ARDHI;2989;25900;0.11846711342058641;615.4137420216545;0;
2990;MELKI;2990;54041;0.14821118097701214;1418.0261470426706;0;
2991;MELKI;2991;33873;0.15776633982632987;915.7932690781059;0;
2992;BINAA;2992;25856;0.09042985811153667;2349.512867610991;0;
2993;MELKI;2993;61831;0.15967000707559859;1219.0655813935086;0;
2994;MELKI;2994;56079;0.1608642158446575;1920.0711966960455;0;
2995;MELKI;2995;49224;0.1092742209492625;2499.2428543338747;0;
2996;MELKI;2996;70908;0.1073408364866386;3588.777002799548;0;
2997;ARDHI;2997;58545;0.15194947314372764;1554.4484920999612;0;
2998;ARDHI;2998;64141;0.09864309164350225;1863.52637842549;0;
2999;BINAA;2999;53196;0.11124213876670144;1970.8030678194543;0;
3000;MELKI;3000;68610;0.09660528360607953;869.9795979066486;0;
3001;BINAA;3001;54054;0.17629181777002403;1075.6377431450733;0;
3002;BINAA;3002;13195;0.15007598307417797;243.56271638864814;0;
3003;BINAA;3003;1512;0.09200277374242194;19.467349491545164;1;171
3004;ARDHI;3004;57798;0.15619394758124092;1190.171784888683;0;
3005;MELKI;3005;46485;0.15757426931698704;997.7783257666786;0;
3006;MELKI;3006;37300;0.1282601529498259;571.3604939375607;1;5173
3007;BINAA;3007;40766;0.15742162098347995;777.4422453224738;0;
3008;BINAA;3008;19674;0.09808734887621372;277.9213513396952;0;
3009;ARDHI;3009;27369;0.0816857167468913;320.4664631763547;0;
3010;BINAA;3010;25228;0.1695979728691005;882.1348049618056;0;
3011;BINAA;3011;54978;0.12816829616404385;856.703048875567;0;
3012;ARDHI;3012;23976;0.12434154324617258;365.9638151705587;1;2922
3013;BINAA;3013;82035;0.13172443454912786;1877.108308543618;0;
3014;BINAA;3014;38660;0.10771435985809391;1420.9086515650479;0;
3015;ARDHI;3015;72618;0.08877642731525331;940.6638832315887;0;
3016;MELKI;3016;38964;0.09927917669577921;647.0594867311952;1;4037
3017;BINAA;3017;15670;0.12193698074892252;322.4585406946347;0;
3018;BINAA;3018;25710;0.08878066408412812;343.2482870859588;0;
3019;BINAA;3019;62959;0.1769129994789006;1405.1509157281298;0;
3020;BINAA;3020;54938;0.11836509931459112;5120.061818845417;0;
3021;ARDHI;3021;23260;0.0806934648955457;1125.577499455866;0;
3022;ARDHI;3022;21570;0.1496783325407689;525.8325170277463;0;
3023;BINAA;3023;20223;0.1013038362450436;276.05041503195974;1;2606
3024;BINAA;3024;30823;0.1282278385704944;586.2222223548623;0;
3025;BINAA;3025;22910;0.09561087447005329;301.8600111757434;0;
3026;MELKI;3026;36945;0.1613640487082984;936.6209935321024;0;
3027;BINAA;3027;48310;0.13408822666191714;4565.6501858364345;0;
3028;MELKI;3028;47520;0.14852269372966914;984.1498671694898;0;
3029;MELKI;3029;55869;0.10153359534882063;1054.6837865452717;0;
3030;ARDHI;3030;43472;0.08953893431791943;626.2586016112716;0;
3031;MELKI;3031;28154;0.14469433128482986;574.0936835827582;0;
3032;BINAA;3032;53391;0.11715051001817828;2004.315240031713;0;
3033;MELKI;3033;20328;0.14004658144779203;358.2389089725597;1;2498
3034;BINAA;3034;25456;0.12568958854607432;429.8090010152261;0;
3035;MELKI;3035;52850;0.17876766035714056;1126.1046221049578;1;7340
3036;BINAA;3036;61958;0.1694112539105631;3456.2818724825556;0;
3037;BINAA;3037;13310;0.09657615561576449;230.3597933445595;0;
3038;ARDHI;3038;58845;0.1433914696179146;1248.0170302499598;0;
3039;MELKI;3039;37471;0.10572797748711799;1371.0055314794276;0;
3040;ARDHI;3040;20640;0.14498668332505116;679.377095319088;0;
3041;ARDHI;3041;38056;0.17181725763276715;2130.5564630393824;0;
3042;MELKI;3042;61860;0.08884826053930596;744.4016719690111;0;
3043;ARDHI;3043;28509;0.08826879265706619;341.6906952661361;0;
3044;BINAA;3044;32584;0.08631106237405102;536.0670084033769;0;
3045;MELKI;3045;28160;0.14998414244144254;508.4072320403629;0;
3046;MELKI;3046;46497;0.08356021902242221;4198.524958657131;1;5828
3047;BINAA;3047;45550;0.12692045155742954;1024.0307854653142;0;
3048;BINAA;3048;34023;0.15168234432621988;902.5990334175816;0;
3049;ARDHI;3049;35462;0.13688143291678642;826.6741145079234;0;
3050;MELKI;3050;51580;0.15800491714821308;2111.9355799865134;0;
3051;ARDHI;3051;56232;0.1797078202692497;1427.8608457817038;1;6389
3052;MELKI;3052;72780;0.13859546277213697;1219.6439817130106;0;
3053;MELKI;3053;30151;0.11656310062457992;502.2564483554202;0;
3054;MELKI;3054;29430;0.1483955851246238;1181.44017251814;0;
3055;MELKI;3055;26696;0.11116698606576669;565.1190121438327;0;
3056;BINAA;3056;24134;0.12990944520758285;512.6653792199837;0;
3057;MELKI;3057;47424;0.1342825356660364;4482.684580952176;0;
3058;ARDHI;3058;47595;0.1616873961245548;1434.5426348790156;0;
3059;ARDHI;3059;38974;0.132392879368404;2053.906673375348;0;
3060;ARDHI;3060;34424;0.16094718225213933;630.4489148598527;0;
3061;ARDHI;3061;17485;0.17393701134463188;374.86433139118515;0;
3062;MELKI;3062;35574;0.09408444908120672;1761.1633493012375;0;
3063;ARDHI;3063;39744;0.16824517243838588;752.0515405276988;0;
3064;ARDHI;3064;54460;0.16006400015228828;1010.0696206911349;0;
3065;MELKI;3065;61095;0.09170334444489069;806.3013190717164;0;
3066;MELKI;3066;21630;0.11005201448866189;378.6187561158131;0;
3067;BINAA;3067;26761;0.15914211898393846;557.63503566228;0;
3068;MELKI;3068;27349;0.1247319778707693;491.4639658383664;0;
3069;BINAA;3069;86554;0.08021524356282728;1029.381265944746;0;
3070;MELKI;3070;88356;0.13054700607208894;2801.967605708791;0;
3071;MELKI;3071;45480;0.10272630010931247;626.2076774142943;0;
3072;BINAA;3072;24536;0.10434663703286734;349.66520163098056;0;
3073;BINAA;3073;21300;0.14366769213900893;1142.5101535467409;1;3157
3074;BINAA;3074;37452;0.13529773435163112;1046.4642289114408;0;
3075;BINAA;3075;25696;0.14501622673000486;444.3614135045171;0;
3076;ARDHI;3076;62440;0.17897084727938792;2232.078308677082;0;
3077;MELKI;3077;28432;0.11037065717561183;458.9493215125274;0;
3078;MELKI;3078;14646;0.10650312257196946;282.54956109908875;0;
3079;ARDHI;3079;15222;0.16320973977762343;322.34973672609715;0;
3080;ARDHI;3080;66480;0.11972392789333428;971.0483383068496;0;
3081;BINAA;3081;28506;0.12713047511606787;697.9151103048858;1;3023
3082;BINAA;3082;27192;0.14573636982855942;582.0163918092934;0;
3083;BINAA;3083;43384;0.13863682064130853;1405.0516522252108;0;
3084;ARDHI;3084;56000;0.16943336532163836;2346.244593723201;0;
3085;ARDHI;3085;60600;0.1381522307415755;1258.7798763560675;0;
3086;MELKI;3086;73260;0.09056043230215774;1773.871439204673;0;
3087;MELKI;3087;48061;0.08740149718485808;585.6434169383573;0;
3088;ARDHI;3088;57036;0.16729421712700207;1983.399414004641;0;
3089;MELKI;3089;59722;0.16901864235101643;1394.159094688765;0;
3090;ARDHI;3090;51480;0.08123239047983677;825.1536218251664;1;6718
3091;MELKI;3091;32960;0.08533691760653504;406.0587336926163;0;
3092;BINAA;3092;31545;0.17607857869028537;701.8438364593603;1;4658
3093;MELKI;3093;71588;0.10867920659685815;1642.6216979324345;1;8934
3094;MELKI;3094;50388;0.1117527490867302;4668.249793415181;0;
3095;BINAA;3095;58175;0.1089572754907327;2952.1741251394483;0;
3096;ARDHI;3096;35670;0.10888716326989478;552.3209389736083;0;
3097;MELKI;3097;22630;0.10815160356013395;675.4142323804859;0;
3098;MELKI;3098;48420;0.11371127492989605;963.1999943421306;0;
3099;ARDHI;3099;86828;0.14975743684233095;3495.4837827343817;0;
3100;MELKI;3100;50120;0.16187480031841037;1720.2637493298942;0;
3101;BINAA;3101;54522;0.17104195555827667;1281.9624584123635;0;
3102;ARDHI;3102;40848;0.12009236351203009;718.2489508494959;0;
3103;BINAA;3103;35700;0.16190519448707297;812.2235091545975;1;4087
3104;ARDHI;3104;51480;0.12149332191541003;878.706351017109;0;
3105;BINAA;3105;47349;0.17611835527665404;927.0219415093283;1;4974
3106;MELKI;3106;58464;0.10808250421719168;874.5779605461579;0;
3107;MELKI;3107;42329;0.17410856851124717;1496.0076330427153;0;
3108;MELKI;3108;53370;0.11095919199529228;835.606391014447;0;
3109;BINAA;3109;33474;0.09785022180329038;582.897638164723;0;
3110;MELKI;3110;23478;0.13513731795998787;386.6774125887162;1;2912
3111;BINAA;3111;30006;0.14405379695524154;717.4208050008672;1;3082
3112;BINAA;3112;54494;0.11115693508419916;1153.5202636112908;0;
3113;MELKI;3113;40365;0.08190467894479994;756.0425780862851;0;
3114;ARDHI;3114;4710;0.1457124104672814;122.60878777507462;0;
3115;BINAA;3115;10605;0.08318415909205798;250.26400059760624;0;
3116;MELKI;3116;52503;0.16657347478187254;1041.318452682245;0;
3117;ARDHI;3117;82936;0.16017313643970882;2489.2766036469743;1;12202
3118;BINAA;3118;14413;0.12286925496856554;748.1178809884946;0;
3119;BINAA;3119;50376;0.08493584845683999;2455.560691821814;0;
3120;BINAA;3120;29070;0.08673534066078954;352.6163627507626;0;
3121;BINAA;3121;51315;0.14232305221411667;1143.1402020306166;0;
3122;BINAA;3122;58932;0.10819419262428928;1077.0083466445515;1;7919
3123;BINAA;3123;40428;0.1454395673440867;677.1525690488947;0;
3124;ARDHI;3124;22000;0.08398685495994573;459.531456315456;0;
3125;MELKI;3125;46579;0.12200408524083474;772.1523572027368;0;
3126;ARDHI;3126;59740;0.17518343798548064;1425.269696919199;1;7997
3127;MELKI;3127;61054;0.12456371865443999;972.9483287829039;0;
3128;BINAA;3128;93945;0.14738227584874086;1806.2148253841633;0;
3129;MELKI;3129;17586;0.09291649568925811;868.9191244326079;0;
3130;ARDHI;3130;32632;0.17049982302267927;690.2569631841169;0;
3131;BINAA;3131;50110;0.1509625009165041;951.6121921284505;0;
3132;BINAA;3132;38990;0.12240784752463968;803.8693312488085;0;
3133;BINAA;3133;23340;0.1131973749094819;498.02603705608516;0;
3134;BINAA;3134;66060;0.15833682178939557;1972.6442039506226;0;
3135;MELKI;3135;59176;0.17883915259037375;2114.7488078073297;0;
3136;MELKI;3136;35994;0.14556053726979784;650.8588315407587;0;
3137;MELKI;3137;39048;0.10708973999433968;999.2700139415813;0;
3138;BINAA;3138;9925;0.11636528567636306;147.93649669482528;0;
3139;ARDHI;3139;57008;0.17444493471333655;1145.440847622602;0;
3140;BINAA;3140;66990;0.131365891803636;1431.1625909937982;0;
3141;BINAA;3141;34468;0.14239195386897718;983.4638221629922;0;
3142;ARDHI;3142;21570;0.1510247033393028;371.32801536350786;0;
3143;ARDHI;3143;61711;0.1394634224875934;1231.4606054276562;0;
3144;ARDHI;3144;36288;0.15662505415554306;706.2495483817469;0;
3145;MELKI;3145;26076;0.17874678550005832;524.2292648916267;1;2690
3146;MELKI;3146;47788;0.1001945575885963;647.9039598369867;0;
3147;MELKI;3147;35624;0.11831998948155034;516.1785347001551;0;
3148;BINAA;3148;62335;0.11540517025333019;888.0697369414077;0;
3149;MELKI;3149;27348;0.1438336634755049;612.6719190606757;0;
3150;BINAA;3150;13845;0.0825025230747834;200.07364963389497;0;
3151;BINAA;3151;79275;0.13474036891298463;1330.5452287980713;0;
3152;ARDHI;3152;27643;0.15277677173443602;607.8877287916216;0;
3153;BINAA;3153;28476;0.0874512501936502;2580.521816709532;0;
3154;MELKI;3154;38185;0.12306552855980918;568.3871747454335;0;
3155;ARDHI;3155;22002;0.12690738471024454;340.537631042704;0;
3156;ARDHI;3156;44828;0.10120844898150179;1311.997695911897;0;
3157;BINAA;3157;93795;0.13621391850169817;1846.3070404888983;0;
3158;BINAA;3158;17856;0.1634454537863328;378.47956250679044;0;
3159;BINAA;3159;27096;0.13242535021992388;460.30215508230236;0;
3160;MELKI;3160;35244;0.1162787954878612;525.0733223478484;0;
3161;BINAA;3161;72132;0.14907046200205928;1358.4471624789937;0;
3162;MELKI;3162;31744;0.13387346958084878;501.1029144941683;0;
3163;BINAA;3163;44407;0.08734341098928497;1063.338237650098;1;5673
3164;MELKI;3164;32104;0.16898437079401868;987.1561866642645;0;
3165;MELKI;3165;55419;0.1534336953557166;1128.4360726674472;1;6948
3166;MELKI;3166;33040;0.1487576729345881;1327.357237257677;0;
3167;BINAA;3167;65516;0.16421969791643257;1806.5292551688608;0;
3168;MELKI;3168;48120;0.12136242061509876;2491.663306666546;1;6574
3169;MELKI;3169;42768;0.1281983825328596;1644.8990353471117;0;
3170;ARDHI;3170;22960;0.10537333231399078;307.91060545706534;0;
3171;MELKI;3171;53256;0.16687302440177484;1036.4491489617433;0;
3172;ARDHI;3172;61770;0.09873328610704238;1537.7295902360008;1;8866
3173;ARDHI;3173;36730;0.09003606348134857;658.1895509724944;1;5484
3174;MELKI;3174;42270;0.1549260686106081;741.4215211253114;0;
3175;BINAA;3175;455;0.11489135403860898;6.726088840630591;0;
3176;MELKI;3176;57442;0.1228826794047812;1186.573072530787;0;
3177;BINAA;3177;40634;0.10671850461237914;1490.0888652571734;0;
3178;MELKI;3178;26379;0.09303119527393561;341.89645001092896;0;
3179;BINAA;3179;51468;0.09013741115241551;4675.59935643271;0;
3180;BINAA;3180;38318;0.11919028464106282;735.3907402026501;0;
3181;ARDHI;3181;48800;0.11266980266027281;729.3016419295539;0;
3182;ARDHI;3182;34047;0.15438801612621117;753.2873987540926;1;4184
3183;MELKI;3183;24935;0.139646650853046;587.0193413469633;0;
3184;MELKI;3184;44990;0.1532660524799053;842.417594136864;0;
3185;MELKI;3185;35480;0.1233642644188121;1350.3025640205099;0;
3186;BINAA;3186;47487;0.1782172487120506;938.0296192304683;0;
3187;BINAA;3187;25543;0.0842042623510717;2307.819122769452;0;
3188;BINAA;3188;23720;0.1523026605438929;410.86640715657643;0;
3189;ARDHI;3189;80108;0.13960877698076704;1408.8149921979405;1;11694
3190;MELKI;3190;22565;0.1386361170561736;448.73533178104645;1;2992
3191;BINAA;3191;42693;0.11690519496104061;739.3512755544604;1;4825
3192;MELKI;3192;1980;0.1777577661342275;49.95503141214754;0;
3193;MELKI;3193;31872;0.1406471473401034;816.2254900019813;0;
3194;ARDHI;3194;21882;0.09401585994067813;293.0045872684932;0;
3195;BINAA;3195;45200;0.17103832978228226;1899.7999310688185;0;
3196;MELKI;3196;20890;0.16857287362949025;1163.8739441766709;0;
3197;MELKI;3197;25566;0.17379284109812193;2500.7656479595485;0;
3198;MELKI;3198;82586;0.14393831602743312;1564.1213695090216;0;
3199;BINAA;3199;45804;0.1437888414442255;803.3086744592755;0;
3200;MELKI;3200;40467;0.09479666372608173;560.5530492502791;0;
3201;MELKI;3201;95988;0.14590517259012326;2766.895475548396;0;
3202;ARDHI;3202;42350;0.12954993445766894;1045.397754801301;0;
3203;MELKI;3203;48132;0.1697159691447667;1482.9307522396591;0;
3204;ARDHI;3204;39948;0.16873092702301506;1393.9552560596173;0;
3205;BINAA;3205;21329;0.16766236576561155;459.58921661789407;0;
3206;ARDHI;3206;22520;0.09311148535484001;383.2577393677683;0;
3207;ARDHI;3207;48690;0.12974141902532937;895.2894440589102;0;
3208;ARDHI;3208;24252;0.14260956184518248;432.57106734625665;0;
3209;ARDHI;3209;36990;0.1377800791861904;1452.2070940914318;1;4653
3210;ARDHI;3210;57805;0.10182884671164738;773.8758834844864;1;8356
3211;BINAA;3211;12525;0.16965824926411105;307.5495476694159;0;
3212;MELKI;3212;54648;0.09376751967416957;711.6422845961682;0;
3213;MELKI;3213;49464;0.12708336532158537;867.337631855575;1;5942
3214;MELKI;3214;23040;0.17952272567877475;728.6836333032476;0;
3215;ARDHI;3215;30128;0.15763683080555804;646.8402032091544;0;
3216;ARDHI;3216;12525;0.0863972474077659;170.4655885203172;0;
3217;BINAA;3217;54960;0.16104455278017743;1153.9476880968489;0;
3218;MELKI;3218;27260;0.09240680142346017;967.1396727891827;0;
3219;ARDHI;3219;65632;0.08222565297324497;905.4972824394456;0;
3220;ARDHI;3220;33847;0.1494553977556517;891.6486262085175;1;4746
3221;ARDHI;3221;47773;0.089599775982244;622.1097303888674;1;5464
3222;ARDHI;3222;48433;0.10229276647307639;650.2787965492091;0;
3223;BINAA;3223;27000;0.17355223239100168;952.9925228797538;0;
3224;ARDHI;3224;39320;0.15911774477064844;726.1674770318247;0;
3225;BINAA;3225;40573;0.1547200753295131;945.7568846953612;0;
3226;BINAA;3226;52080;0.13181906281714384;1440.0947326264043;1;5705
3227;MELKI;3227;58320;0.08312259747130929;727.9758237105631;0;
3228;BINAA;3228;59943;0.17602587854870635;1295.5641031537589;0;
3229;ARDHI;3229;30960;0.11562506918642301;666.8841070723998;0;
3230;MELKI;3230;54432;0.16528774605575647;1316.7452161089113;0;
